Close,Qty,EPS
857.0,206175.0,35.73
888.0,188825.0,35.73
882.0,157512.0,35.73
877.0,139753.0,35.73
874.0,124789.0,35.73
889.0,230184.0,35.73
888.0,256674.0,35.73
884.0,108250.0,35.73
889.0,230138.0,35.73
877.0,171612.0,35.73
917.0,448841.0,35.73
924.0,363939.0,35.73
923.0,205348.0,35.73
963.0,587795.0,35.73
955.0,320881.0,35.73
918.0,410509.0,35.73
925.0,361039.0,35.73
920.0,220278.0,35.73
905.0,224463.0,35.73
883.0,277409.0,35.73
892.0,202862.0,35.73
880.0,203295.0,35.73
870.0,247185.0,35.73
893.0,177944.0,35.73
878.0,101323.0,35.73
869.0,80802.0,35.73
866.0,54313.0,35.73
859.0,135716.0,35.73
855.0,147770.0,35.73
860.0,102391.0,35.73
865.0,66842.0,35.73
872.0,84339.0,35.73
893.0,116839.0,35.73
881.0,69309.0,35.73
877.0,48299.0,35.73
879.0,60092.0,35.73
872.0,50778.0,35.73
872.0,36653.0,35.73
872.0,100427.0,35.73
903.0,154542.0,35.73
907.0,168392.0,35.73
921.0,206169.0,35.73
914.0,163192.0,35.73
918.0,111261.0,35.73
920.0,132663.0,35.73
918.0,99242.0,35.73
949.0,267210.0,35.73
970.0,254036.0,35.73
979.0,331555.0,34.87
963.0,272250.0,34.87
948.0,201971.0,34.87
940.0,120526.0,34.87
921.0,130573.0,34.87
922.0,121770.0,34.87
908.0,226128.0,34.87
892.0,181784.0,34.87
913.0,127941.0,34.87
899.0,125316.0,34.87
897.0,82739.0,34.87
904.0,110099.0,34.87
898.0,100965.0,34.87
890.0,73877.0,34.87
887.0,72643.0,34.87
886.0,60231.0,34.87
884.0,65133.0,34.87
892.0,44848.0,34.87
892.0,68098.0,34.87
887.0,53176.0,34.87
889.0,40349.0,34.87
903.0,72541.0,34.87
907.0,82122.0,34.87
905.0,78733.0,34.87
905.0,91053.0,34.87
906.0,58888.0,34.87
948.0,160448.0,34.87
923.0,194943.0,34.87
910.0,115162.0,34.87
905.0,137867.0,34.87
907.0,121910.0,34.87
902.0,169234.0,34.87
904.0,118739.0,34.87
900.0,86849.0,34.87
918.0,246324.0,34.87
928.0,250508.0,34.87
908.0,257985.0,34.87
916.0,214151.0,34.87
914.0,147331.0,34.87
907.0,151038.0,34.87
902.0,203447.0,34.87
910.0,203503.0,34.87
905.0,153136.0,34.87
900.0,84534.0,34.87
901.0,139278.0,34.87
893.0,135627.0,34.87
883.0,145331.0,34.87
905.0,176117.0,34.87
893.0,120895.0,34.87
896.0,144591.0,34.87
916.0,212905.0,34.87
935.0,536806.0,34.87
915.0,137194.0,34.87
915.0,85224.0,34.87
911.0,116472.0,34.87
918.0,132415.0,34.87
910.0,91023.0,34.87
916.0,69482.0,34.87
916.0,113264.0,34.87
926.0,181363.0,34.87
964.0,419084.0,34.87
956.0,361409.0,34.87
973.0,205796.0,34.87
975.0,127034.0,34.87
994.0,334226.0,34.87
1065.0,342114.0,28.81
1045.0,335938.0,28.81
1031.6,226606.0,28.81
1034.0,349971.0,28.81
1073.0,316583.0,28.81
1053.0,316542.0,28.81
1054.0,474075.0,28.81
1042.0,99689.0,28.81
1036.0,124985.0,28.81
1029.9,113061.0,28.81
1026.0,113315.0,28.81
1027.7,84712.0,28.81
1025.7,119270.0,28.81
1026.0,87494.0,28.81
1028.0,66300.0,28.81
1018.0,102873.0,28.81
1047.0,147195.0,28.81
1032.0,89806.0,28.81
1034.0,143592.0,28.81
1004.0,336814.0,28.81
988.0,363653.0,28.81
973.0,206972.0,28.81
995.0,223612.0,28.81
969.0,266456.0,28.81
951.0,141517.0,28.81
940.0,158222.0,28.81
936.9,173201.0,28.81
920.0,136304.0,28.81
914.0,159777.0,28.81
912.0,104201.0,28.81
905.5,127440.0,28.81
893.0,130256.0,28.81
929.0,218544.0,28.81
907.0,97523.0,28.81
895.0,104324.0,28.81
891.0,93559.0,28.81
906.0,130358.0,28.81
927.0,299759.0,28.81
919.1,168837.0,28.81
912.0,96697.0,28.81
897.0,161004.0,28.81
875.1,171670.0,28.81
870.0,173627.0,28.81
890.0,72519.0,28.81
902.0,218766.0,28.81
884.0,93082.0,28.81
870.0,66203.0,28.81
859.0,169341.0,28.81
865.0,89368.0,28.81
862.9,82748.0,28.81
849.1,88933.0,28.81
850.0,94801.0,28.81
850.0,39369.0,28.81
858.0,54341.0,28.81
850.0,55797.0,28.81
840.0,40240.0,28.81
849.0,34196.0,28.81
830.0,62559.0,39.65
791.0,110546.0,39.65
802.0,58775.0,39.65
808.0,61630.0,39.65
830.0,113978.0,39.65
836.0,70258.0,39.65
837.0,299356.0,39.65
870.0,230090.0,39.65
871.0,199592.0,39.65
893.0,222689.0,39.65
874.0,133727.0,39.65
869.0,62963.0,39.65
869.9,62379.0,39.65
856.0,53173.0,39.65
839.0,100951.0,39.65
824.0,60792.0,39.65
825.5,40711.0,39.65
824.9,46501.0,39.65
870.0,104559.0,39.65
875.0,143618.0,39.65
854.0,86241.0,39.65
840.0,51751.0,39.65
850.0,38185.0,39.65
836.0,64274.0,39.65
831.0,96252.0,39.65
842.0,81644.0,39.65
817.0,66398.0,39.65
800.0,73172.0,39.65
810.0,94516.0,39.65
804.8,25231.0,39.65
788.0,114952.0,39.65
765.0,73387.0,39.65
787.0,68582.0,39.65
766.0,48358.0,39.65
749.0,45768.0,39.65
742.6,50635.0,39.65
725.0,53496.0,39.65
709.0,70526.0,39.65
739.5,18561.0,39.65
732.0,69145.0,39.65
734.0,28600.0,39.65
722.0,50222.0,39.65
731.2,30657.0,39.65
752.0,54868.0,39.65
760.0,53583.0,39.65
769.9,70760.0,39.65
744.0,65018.0,39.65
738.0,43607.0,39.65
740.0,77201.0,39.65
769.0,73533.0,39.65
784.0,78276.0,39.65
807.8,79587.0,39.65
795.0,78208.0,39.65
838.0,178781.0,39.65
867.1,162594.0,39.65
860.0,160045.0,39.65
864.5,83864.0,39.65
866.0,170915.0,39.65
880.5,94487.0,39.65
900.0,137916.0,41.43
898.0,111345.0,41.43
914.0,207182.0,41.43
912.0,145505.0,41.43
917.0,116652.0,41.43
903.0,191997.0,41.43
866.2,419335.0,41.43
867.0,227148.0,41.43
860.0,109049.0,41.43
859.6,56260.0,41.43
883.0,99204.0,41.43
872.0,65157.0,41.43
870.0,58118.0,41.43
860.4,150826.0,41.43
853.0,72123.0,41.43
843.0,59770.0,41.43
837.0,86778.0,41.43
828.0,87317.0,41.43
818.0,95660.0,41.43
807.0,180844.0,41.43
805.0,65371.0,41.43
805.0,45673.0,41.43
807.0,43171.0,41.43
816.0,55936.0,41.43
803.1,58816.0,41.43
806.1,30102.0,41.43
808.0,37501.0,41.43
804.0,26347.0,41.43
790.0,62153.0,41.43
783.0,94586.0,41.43
773.0,55256.0,41.43
762.0,76482.0,41.43
768.0,36346.0,41.43
774.0,138577.0,41.43
760.0,138776.0,41.43
758.0,165638.0,41.43
782.0,93422.0,41.43
778.0,29363.0,41.43
772.0,50282.0,41.43
768.0,46676.0,41.43
770.0,42001.0,41.43
773.0,47286.0,41.43
779.9,41446.0,41.43
785.0,108697.0,41.43
780.0,67523.0,41.43
766.0,67429.0,41.43
759.9,37146.0,41.43
757.0,40516.0,41.43
767.0,29760.0,41.43
764.0,39695.0,41.43
761.9,18189.0,41.43
762.0,19152.0,41.43
751.2,69542.0,41.43
741.9,52534.0,41.43
765.0,51777.0,41.43
763.0,91552.0,41.43
752.0,44168.0,41.43
757.0,51266.0,41.43
751.0,38725.0,41.24
747.5,32922.0,41.24
760.0,28688.0,41.24
755.0,66139.0,41.24
765.0,55724.0,41.24
796.0,62866.0,41.24
776.0,68468.0,41.24
784.4,35741.0,41.24
781.8,37180.0,41.24
782.0,44865.0,41.24
773.5,33499.0,41.24
771.5,23016.0,41.24
764.0,89146.0,41.24
765.0,48636.0,41.24
774.0,65468.0,41.24
785.0,25257.0,41.24
792.0,60355.0,41.24
808.0,69720.0,41.24
775.0,64901.0,41.24
786.0,27047.0,41.24
781.0,29672.0,41.24
780.0,14791.0,41.24
764.2,38586.0,41.24
768.0,22335.0,41.24
775.0,20264.0,41.24
781.5,22046.0,41.24
772.0,35663.0,41.24
760.0,53026.0,41.24
752.7,71623.0,41.24
759.9,42503.0,41.24
744.5,87718.0,41.24
739.0,84842.0,41.24
727.0,92806.0,41.24
708.9,86403.0,41.24
723.0,58996.0,41.24
716.0,43462.0,41.24
716.0,42734.0,41.24
709.5,34498.0,41.24
703.2,33384.0,41.24
704.0,63277.0,41.24
697.4,51244.0,41.24
695.0,32624.0,41.24
682.0,47112.0,41.24
674.4,64703.0,41.24
685.0,46893.0,41.24
670.0,36984.0,41.24
652.9,63783.0,41.24
659.0,31888.0,41.24
686.0,75516.0,41.24
678.0,46048.0,41.24
672.5,15590.0,41.24
679.0,21950.0,41.24
698.7,51903.0,41.24
689.9,65273.0,41.24
718.0,99723.0,41.24
704.0,140168.0,41.24
690.0,50002.0,41.24
689.0,42283.0,41.24
685.0,38738.0,41.24
668.0,45733.0,41.24
648.0,134434.0,41.24
657.0,53503.0,41.24
680.0,124370.0,41.24
694.0,448553.0,41.24
696.0,44293.0,41.24
703.0,64978.0,39.13
703.0,48670.0,39.13
713.0,96528.0,39.13
716.0,64499.0,39.13
722.0,155068.0,39.13
713.0,47223.0,39.13
724.0,86801.0,39.13
731.0,101736.0,39.13
709.0,102412.0,39.13
711.0,54808.0,39.13
709.0,75111.0,39.13
707.9,30305.0,39.13
725.0,87775.0,39.13
722.0,60754.0,39.13
720.2,44090.0,39.13
715.0,50858.0,39.13
706.0,58366.0,39.13
695.5,33014.0,39.13
699.0,41323.0,39.13
694.0,47484.0,39.13
687.0,47705.0,39.13
674.0,61587.0,39.13
669.0,44403.0,39.13
660.5,49791.0,39.13
666.5,66185.0,39.13
664.1,59039.0,39.13
660.0,39009.0,39.13
668.0,29374.0,39.13
667.0,23208.0,39.13
663.0,29684.0,39.13
662.0,13142.0,39.13
664.0,22672.0,39.13
659.0,33612.0,39.13
655.0,18693.0,39.13
646.1,45482.0,39.13
649.0,13292.0,39.13
645.3,16576.0,39.13
638.3,27446.0,39.13
641.5,20303.0,39.13
645.0,4993.0,39.13
648.0,21391.0,39.13
647.0,19888.0,39.13
642.9,10623.0,39.13
635.0,37836.0,39.13
630.9,29046.0,39.13
630.0,17208.0,39.13
627.1,19410.0,39.13
633.0,21945.0,39.13
650.0,18053.0,39.13
630.0,41415.0,39.13
627.0,19072.0,39.13
617.1,38395.0,39.13
603.1,34869.0,39.13
610.0,23401.0,39.13
613.9,7862.0,39.13
604.3,30846.0,39.13
609.0,19390.0,39.13
612.0,16060.0,39.13
618.3,26572.0,39.13
632.0,24888.0,39.13
621.4,18776.0,39.13
609.0,19681.0,39.13
612.5,17812.0,39.13
612.0,25259.0,39.13
609.9,14547.0,39.13
610.0,9862.0,39.13
615.1,23531.0,60.77
615.9,21739.0,60.77
618.0,9212.0,60.77
660.0,95003.0,60.77
695.0,97337.0,60.77
693.6,52344.0,60.77
684.0,46344.0,60.77
689.0,45183.0,60.77
678.0,50047.0,60.77
676.1,29430.0,60.77
670.0,24540.0,60.77
660.1,38406.0,60.77
660.0,19746.0,60.77
669.0,30779.0,60.77
665.0,23607.0,60.77
680.0,23582.0,60.77
688.0,30365.0,60.77
686.0,22019.0,60.77
683.0,11745.0,60.77
690.0,42892.0,60.77
699.0,33586.0,60.77
689.0,52802.0,60.77
688.2,24057.0,60.77
697.0,24065.0,60.77
711.5,57322.0,60.77
712.9,46294.0,60.77
698.0,35135.0,60.77
693.0,50730.0,60.77
688.3,36633.0,60.77
670.1,57943.0,60.77
679.0,61536.0,60.77
676.3,26409.0,60.77
675.1,16910.0,60.77
672.0,15343.0,60.77
665.0,25597.0,60.77
665.2,11080.0,60.77
673.0,14011.0,60.77
667.3,175719.0,60.77
665.2,86046.0,60.77
694.0,100520.0,60.77
700.1,143766.0,60.77
689.0,79579.0,60.77
722.2,135700.0,60.77
738.0,136249.0,60.77
765.0,146722.0,60.77
767.9,125746.0,60.77
784.0,100499.0,60.77
790.0,150073.0,60.77
790.1,100573.0,60.77
804.0,208228.0,60.77
805.0,205989.0,60.77
803.0,157664.0,60.77
816.3,99350.0,56.77
811.0,94624.0,56.77
845.0,216337.0,56.77
835.0,151120.0,56.77
832.0,90781.0,56.77
825.0,72897.0,56.77
824.0,76729.0,56.77
826.0,86314.0,56.77
811.9,92484.0,56.77
808.5,87591.0,56.77
815.1,58462.0,56.77
810.4,67366.0,56.77
817.0,71506.0,56.77
828.0,78309.0,56.77
835.0,154737.0,56.77
835.0,97610.0,56.77
840.0,49992.0,56.77
820.9,93577.0,56.77
815.5,84726.0,56.77
817.0,57530.0,56.77
811.5,45965.0,56.77
815.0,68598.0,56.77
818.0,55398.0,56.77
814.0,98136.0,56.77
810.0,98067.0,56.77
812.0,62896.0,56.77
811.5,37309.0,56.77
806.0,40211.0,56.77
800.0,54595.0,56.77
794.0,32917.0,56.77
796.0,38109.0,56.77
808.0,28688.0,56.77
798.0,31706.0,56.77
777.0,79814.0,56.77
764.0,136733.0,56.77
748.0,138593.0,56.77
750.0,66560.0,56.77
742.0,53939.0,56.77
738.0,84134.0,56.77
723.0,113311.0,56.77
686.0,314524.0,56.77
687.0,115245.0,56.77
695.0,57816.0,56.77
689.0,62508.0,56.77
689.0,51749.0,56.77
690.8,30902.0,56.77
692.0,72783.0,56.77
690.0,42504.0,56.77
696.6,47314.0,56.77
696.2,26748.0,56.77
697.0,30695.0,56.77
693.0,35930.0,56.77
693.0,39095.0,56.77
697.5,24498.0,56.77
730.0,87390.0,56.77
722.0,73696.0,56.77
733.0,50033.0,46.76
728.0,42664.0,46.76
735.0,36250.0,46.76
740.7,43290.0,46.76
734.0,78369.0,46.76
723.0,32862.0,46.76
717.0,26276.0,46.76
735.0,23019.0,46.76
724.0,32344.0,46.76
725.0,19375.0,46.76
720.0,15050.0,46.76
714.0,18441.0,46.76
712.6,14729.0,46.76
717.0,22581.0,46.76
714.9,21718.0,46.76
708.0,27837.0,46.76
711.9,20728.0,46.76
709.0,17826.0,46.76
709.0,22977.0,46.76
699.0,65044.0,46.76
694.6,43687.0,46.76
690.0,72505.0,46.76
700.0,68132.0,46.76
708.5,96034.0,46.76
708.0,48741.0,46.76
705.9,68416.0,46.76
721.0,100970.0,46.76
733.5,37135.0,46.76
725.2,57567.0,46.76
715.0,66387.0,46.76
703.0,86240.0,46.76
713.5,64360.0,46.76
712.6,85849.0,46.76
712.1,51968.0,46.76
716.0,20101.0,46.76
716.5,35488.0,46.76
719.0,28350.0,46.76
731.0,97299.0,46.76
739.0,57704.0,46.76
750.0,87057.0,46.76
775.0,142091.0,46.76
778.0,54223.0,46.76
778.0,44461.0,46.76
768.2,54506.0,46.76
759.0,34384.0,46.76
750.0,52004.0,46.76
750.0,63239.0,46.76
769.0,89107.0,46.76
787.0,104175.0,46.76
800.3,74430.0,46.76
785.5,100750.0,46.76
768.5,85825.0,46.76
766.0,37583.0,46.76
770.0,48521.0,46.76
769.4,56329.0,46.76
766.0,37975.0,46.76
789.0,43972.0,46.76
788.9,61999.0,46.76
783.0,37571.0,46.76
780.0,49480.0,46.76
781.9,40669.0,46.76
793.8,48967.0,46.76
803.0,55849.0,40.22
810.0,83521.0,40.22
810.0,181640.0,40.22
811.0,67669.0,40.22
822.0,136053.0,40.22
810.0,89524.0,40.22
794.5,86821.0,40.22
790.1,68079.0,40.22
784.0,61909.0,40.22
777.0,74894.0,40.22
785.0,51397.0,40.22
778.0,48045.0,40.22
779.0,34169.0,40.22
789.0,42059.0,40.22
778.0,141442.0,40.22
775.0,52929.0,40.22
770.1,30614.0,40.22
785.9,32720.0,40.22
787.0,65038.0,40.22
798.0,51617.0,40.22
798.0,69704.0,40.22
785.0,29917.0,40.22
785.0,31107.0,40.22
781.9,27752.0,40.22
780.0,34292.0,40.22
779.0,26580.0,40.22
782.0,11727.0,40.22
800.0,48779.0,40.22
794.5,64412.0,40.22
790.0,22697.0,40.22
789.0,23084.0,40.22
787.5,18161.0,40.22
788.1,33034.0,40.22
783.0,23300.0,40.22
783.0,34063.0,40.22
778.8,14746.0,40.22
775.0,29986.0,40.22
780.0,27417.0,40.22
798.1,49803.0,40.22
792.5,22370.0,40.22
819.0,97903.0,40.22
814.0,337149.0,40.22
805.9,53973.0,40.22
805.0,48207.0,40.22
800.0,118792.0,40.22
797.0,109470.0,40.22
792.0,58347.0,40.22
788.6,106020.0,40.22
777.4,79635.0,40.22
765.0,122313.0,40.22
761.5,285352.0,40.22
573.0,91760.0,40.22
568.0,55162.0,40.22
562.0,38826.0,40.22
549.0,81362.0,40.22
541.9,40407.0,40.22
536.0,56229.0,40.22
535.0,66243.0,40.22
531.0,47891.0,40.22
515.0,66053.0,40.22
517.2,57459.0,40.22
538.0,31104.0,27.09
542.5,45018.0,27.09
533.6,28904.0,27.09
536.2,16196.0,27.09
530.0,21230.0,27.09
530.0,14536.0,27.09
519.4,26372.0,27.09
501.0,60499.0,27.09
498.0,42864.0,27.09
505.5,28094.0,27.09
502.5,15773.0,27.09
499.3,23830.0,27.09
500.0,23771.0,27.09
495.0,13252.0,27.09
498.0,11581.0,27.09
504.0,25084.0,27.09
518.0,31405.0,27.09
513.0,19627.0,27.09
511.0,8467.0,27.09
508.0,8435.0,27.09
500.0,42251.0,27.09
498.0,16859.0,27.09
497.0,15691.0,27.09
498.9,19564.0,27.09
495.6,12300.0,27.09
497.5,22557.0,27.09
524.0,6616.0,27.09
509.9,93195.0,27.09
510.0,62527.0,27.09
510.0,57588.0,27.09
506.9,40832.0,27.09
501.0,76166.0,27.09
515.0,139478.0,27.09
530.0,107626.0,27.09
545.0,99290.0,27.09
532.0,96029.0,27.09
528.0,75142.0,27.09
520.0,90557.0,27.09
512.0,66034.0,27.09
513.9,32342.0,27.09
509.9,42542.0,27.09
514.1,30658.0,27.09
510.9,51626.0,27.09
499.0,111777.0,27.09
504.0,94978.0,27.09
507.0,69070.0,27.09
518.0,112076.0,27.09
512.9,50497.0,27.09
511.2,53006.0,27.09
514.0,209619.0,25.59
512.0,114163.0,25.59
509.0,82751.0,25.59
496.1,169221.0,25.59
489.0,108014.0,25.59
478.6,138735.0,25.59
477.3,67640.0,25.59
480.0,85602.0,25.59
481.0,55234.0,25.59
479.7,50577.0,25.59
479.0,46693.0,25.59
475.0,64290.0,25.59
466.0,96457.0,25.59
468.5,71555.0,25.59
474.9,46778.0,25.59
477.8,58942.0,25.59
479.0,52013.0,25.59
474.6,49857.0,25.59
455.1,182831.0,25.59
450.1,309656.0,25.59
441.9,174782.0,25.59
443.0,83609.0,25.59
433.0,200617.0,25.59
444.0,307692.0,25.59
442.0,118355.0,25.59
440.0,141689.0,25.59
427.0,149028.0,25.59
410.9,176046.0,25.59
418.0,98421.0,25.59
418.5,70324.0,25.59
415.0,36695.0,25.59
412.0,109726.0,25.59
407.0,60400.0,25.59
435.0,11800.0,25.59
416.9,107535.0,25.59
418.0,73115.0,25.59
421.9,39804.0,25.59
420.0,84813.0,25.59
433.5,85533.0,25.59
432.0,84991.0,25.59
425.1,67871.0,25.59
418.0,58774.0,25.59
418.2,45079.0,25.59
417.2,20842.0,25.59
417.0,41724.0,25.59
414.1,28308.0,25.59
410.1,71062.0,25.59
413.0,29379.0,25.59
411.0,42526.0,25.59
410.0,33224.0,25.59
407.0,30600.0,25.59
407.9,51254.0,25.59
406.8,28130.0,25.59
402.0,59686.0,25.59
398.0,61026.0,25.59
397.0,80715.0,25.59
398.8,47203.0,25.59
395.0,40657.0,25.59
395.0,29072.0,17.29
391.0,63551.0,17.29
390.0,33400.0,17.29
385.0,38828.0,17.29
373.0,127611.0,17.29
358.0,105899.0,17.29
351.0,132036.0,17.29
348.5,49901.0,17.29
351.6,60351.0,17.29
352.0,45855.0,17.29
363.0,69508.0,17.29
357.0,63914.0,17.29
349.0,53700.0,17.29
346.9,59983.0,17.29
348.0,47490.0,17.29
350.0,47782.0,17.29
350.0,29902.0,17.29
352.0,39449.0,17.29
363.0,55261.0,17.29
365.5,47874.0,17.29
358.0,64416.0,17.29
360.1,75546.0,17.29
385.0,135375.0,17.29
419.9,276638.0,17.29
429.5,201842.0,17.29
452.9,287668.0,17.29
435.1,219186.0,17.29
428.0,161570.0,17.29
414.0,116281.0,17.29
407.6,99271.0,17.29
424.0,112458.0,17.29
415.1,52109.0,17.29
415.5,31000.0,17.29
412.0,40825.0,17.29
408.0,40467.0,17.29
401.0,63378.0,17.29
401.1,57100.0,17.29
418.0,71137.0,17.29
418.0,81660.0,17.29
415.1,45758.0,17.29
412.0,69817.0,17.29
404.0,58636.0,17.29
404.0,30586.0,17.29
401.1,42682.0,17.29
403.0,32541.0,17.29
400.4,40516.0,17.29
398.1,42749.0,17.29
397.0,45572.0,17.29
397.0,56848.0,17.29
394.1,45391.0,17.29
400.0,48992.0,17.29
418.0,147642.0,17.29
420.0,75714.0,17.29
424.6,106679.0,17.29
429.0,73287.0,17.29
427.0,74221.0,17.29
433.1,72357.0,17.29
438.0,98818.0,17.29
446.1,117154.0,17.29
449.0,157454.0,17.29
443.2,155082.0,17.29
461.0,139792.0,9.26
478.6,193151.0,9.26
500.0,331046.0,9.26
504.2,272349.0,9.26
502.0,201152.0,9.26
508.0,280089.0,9.26
499.0,218750.0,9.26
501.9,163606.0,9.26
552.0,642139.0,9.26
534.5,415282.0,9.26
530.0,296884.0,9.26
530.0,321197.0,9.26
517.0,397416.0,9.26
495.9,677340.0,9.26
474.4,499757.0,9.26
483.0,214696.0,9.26
487.0,245160.0,9.26
504.3,437035.0,9.26
525.0,429436.0,9.26
516.0,192089.0,9.26
520.0,193085.0,9.26
545.1,751075.0,9.26
537.7,480715.0,9.26
530.0,209828.0,9.26
528.0,198426.0,9.26
516.0,264501.0,9.26
497.0,251927.0,9.26
498.0,141796.0,9.26
494.0,125957.0,9.26
485.2,122470.0,9.26
501.0,124169.0,9.26
498.0,196070.0,9.26
482.0,78221.0,9.26
479.0,85177.0,9.26
474.5,63926.0,9.26
465.0,108664.0,9.26
460.0,121413.0,9.26
458.5,73610.0,9.26
469.0,89053.0,9.26
462.0,121891.0,9.26
452.9,93821.0,9.26
455.0,59933.0,9.26
452.0,78178.0,9.26
444.5,87158.0,9.26
430.2,114932.0,9.26
442.5,78402.0,9.26
437.0,57402.0,9.26
436.0,32022.0,9.26
440.0,39543.0,9.26
458.7,118682.0,9.26
462.0,106390.0,9.26
474.0,70077.0,9.26
475.0,61966.0,9.26
480.0,270991.0,9.26
478.0,38554.0,9.26
486.8,14812.0,9.26
498.7,302170.0,9.26
493.0,80563.0,2.91
480.0,187805.0,2.91
469.2,70285.0,2.91
465.0,104000.0,2.91
452.0,182640.0,2.91
443.0,104890.0,2.91
444.0,55784.0,2.91
443.0,59809.0,2.91
450.9,65634.0,2.91
445.8,77838.0,2.91
444.0,51361.0,2.91
440.0,63545.0,2.91
449.8,82617.0,2.91
454.0,159935.0,2.91
457.0,98128.0,2.91
451.7,70413.0,2.91
445.1,124178.0,2.91
440.3,164538.0,2.91
431.2,230820.0,2.91
429.9,116555.0,2.91
426.3,111250.0,2.91
427.0,112104.0,2.91
425.0,108838.0,2.91
434.5,114088.0,2.91
436.9,77997.0,2.91
435.3,81755.0,2.91
428.8,126527.0,2.91
427.9,181491.0,2.91
419.8,410484.0,2.91
415.2,143772.0,2.91
409.9,155704.0,2.91
405.0,159922.0,2.91
405.0,66907.0,2.91
405.0,58539.0,2.91
415.0,150942.0,2.91
403.0,84801.0,2.91
398.2,113101.0,2.91
397.0,80508.0,2.91
392.0,83131.0,2.91
392.9,73620.0,2.91
390.0,73760.0,2.91
388.8,82637.0,2.91
396.0,51143.0,2.91
403.0,92340.0,2.91
391.0,70534.0,2.91
385.0,132291.0,2.91
383.6,43278.0,2.91
386.9,58340.0,2.91
384.0,88991.0,2.91
388.0,78034.0,2.91
387.8,59219.0,2.91
387.0,45107.0,2.91
383.4,78694.0,2.91
381.0,36094.0,2.91
377.6,84072.0,2.91
377.8,51468.0,2.04
368.9,67591.0,2.04
366.0,83984.0,2.04
357.5,187054.0,2.04
359.0,85995.0,2.04
369.8,137664.0,2.04
366.0,59766.0,2.04
356.5,87702.0,2.04
353.0,95052.0,2.04
357.0,104728.0,2.04
367.0,81796.0,2.04
372.0,147482.0,2.04
369.3,54568.0,2.04
365.0,50984.0,2.04
365.9,73453.0,2.04
366.0,55880.0,2.04
364.1,28859.0,2.04
364.0,48342.0,2.04
363.1,47038.0,2.04
363.0,47627.0,2.04
370.7,70533.0,2.04
382.0,108899.0,2.04
377.0,74518.0,2.04
374.5,42089.0,2.04